Stock,LIMIT_UP_PRICE,LIMIT_UP_TIME,BREAK_LIMIT_UP_TIME,Date,Ticker
300826.SZ,17.96,2023-06-08 09:34:59.310,2023-06-08 14:30:47.790,20230608,123177.SZ
301186.SZ,37.22,2023-06-09 09:36:54.780,2023-06-09 11:29:50.610,20230609,123187.SZ
002050.SZ,26.62,2023-06-12 10:41:55.270,2023-06-12 11:20:04.610,20230612,127036.SZ
002997.SZ,28.74,2023-06-12 13:38:31.030,2023-06-12 15:00:00.000,20230612,127065.SZ
000665.SZ,6.39,2023-06-13 09:42:47.600,2023-06-13 15:00:00.000,20230613,127007.SZ
002157.SZ,2.75,2023-06-13 10:05:01.340,2023-06-13 10:09:05.360,20230613,128114.SZ
002174.SZ,22.01,2023-06-13 09:39:16.880,2023-06-13 09:40:25.360,20230613,128074.SZ
002717.SZ,3.55,2023-06-13 10:58:44.680,2023-06-13 10:58:55.690,20230613,128044.SZ
301085.SZ,90.6,2023-06-13 13:47:26.380,2023-06-13 15:00:00.000,20230613,123181.SZ
002157.SZ,2.89,2023-06-14 10:10:16.140,2023-06-14 10:11:24.060,20230614,128114.SZ
002436.SZ,16.8,2023-06-14 14:12:51.630,2023-06-14 14:13:09.330,20230614,128122.SZ
002398.SZ,6.26,2023-06-15 10:32:05.800,2023-06-15 11:21:04.390,20230615,127062.SZ
002877.SZ,9.86,2023-06-15 11:01:05.260,2023-06-15 15:00:00.000,20230615,128070.SZ
002959.SZ,94.84,2023-06-15 14:44:40.400,2023-06-15 15:00:00.000,20230615,127069.SZ
000065.SZ,16.54,2023-06-16 14:54:54.210,2023-06-16 15:00:00.000,20230616,127014.SZ
002823.SZ,11.75,2023-06-16 09:50:18.730,2023-06-16 13:31:33.250,20230616,128042.SZ
002833.SZ,19.72,2023-06-16 09:53:34.230,2023-06-16 13:00:00.120,20230616,127041.SZ
002989.SZ,16.31,2023-06-16 09:55:35.100,2023-06-16 15:00:00.000,20230616,127055.SZ
002851.SZ,36.18,2023-06-21 09:30:08.740,2023-06-21 11:28:31.970,20230621,127074.SZ
002157.SZ,2.85,2023-06-26 13:36:17.510,2023-06-26 15:00:00.000,20230626,128114.SZ
002846.SZ,11.43,2023-06-26 11:16:22.580,2023-06-26 11:29:58.650,20230626,128079.SZ
000723.SZ,7.4,2023-06-27 09:46:21.340,2023-06-27 15:00:00.000,20230627,127061.SZ
002846.SZ,12.57,2023-06-27 09:33:58.820,2023-06-27 11:20:42.540,20230627,128079.SZ
002930.SZ,23.18,2023-06-27 09:30:30.310,2023-06-27 10:25:38.340,20230627,128121.SZ
002989.SZ,17.82,2023-06-27 14:06:35.490,2023-06-27 14:07:07.660,20230627,127055.SZ
002406.SZ,6.5,2023-06-28 10:36:14.710,2023-06-28 15:00:00.000,20230628,128075.SZ
002846.SZ,13.83,2023-06-28 09:34:50.340,2023-06-28 09:35:10.640,20230628,128079.SZ
002921.SZ,16.72,2023-06-28 10:30:44.920,2023-06-28 11:29:48.910,20230628,128120.SZ
002614.SZ,8.33,2023-06-29 10:11:17.220,2023-06-29 15:00:00.000,20230629,128097.SZ
002698.SZ,18.07,2023-06-29 13:48:10.310,2023-06-29 13:48:31.270,20230629,127072.SZ
002921.SZ,18.39,2023-06-29 09:30:05.570,2023-06-29 11:09:48.590,20230629,128120.SZ
002975.SZ,42.15,2023-06-29 09:55:38.070,2023-06-29 09:57:59.160,20230629,127051.SZ
002846.SZ,12.82,2023-06-30 10:39:29.350,2023-06-30 15:00:00.000,20230630,128079.SZ
002931.SZ,13.05,2023-06-30 09:33:49.530,2023-06-30 11:29:22.880,20230630,128143.SZ
000928.SZ,10.62,2023-07-03 11:27:51.750,2023-07-03 15:00:00.000,20230703,127029.SZ
002846.SZ,14.1,2023-07-03 09:30:00.000,2023-07-03 11:29:54.570,20230703,128079.SZ
002989.SZ,17.93,2023-07-03 09:32:14.070,2023-07-03 13:28:12.800,20230703,127055.SZ
002036.SZ,10.58,2023-07-04 10:40:11.020,2023-07-04 15:00:00.000,20230704,128101.SZ
002157.SZ,2.79,2023-07-04 09:44:35.750,2023-07-04 09:45:57.920,20230704,128114.SZ
002284.SZ,9.83,2023-07-04 10:37:35.420,2023-07-04 10:41:13.890,20230704,128023.SZ
002846.SZ,15.51,2023-07-04 09:31:50.610,2023-07-04 09:32:17.820,20230704,128079.SZ
002997.SZ,32.36,2023-07-04 09:48:36.580,2023-07-04 11:29:50.600,20230704,127065.SZ
000060.SZ,5.29,2023-07-05 10:15:43.590,2023-07-05 10:51:19.460,20230705,127020.SZ
002806.SZ,14.48,2023-07-05 09:31:48.940,2023-07-05 10:46:12.960,20230705,128082.SZ
002988.SZ,18.95,2023-07-05 09:47:51.010,2023-07-05 10:05:02.400,20230705,127053.SZ
003004.SZ,32.42,2023-07-06 09:32:04.090,2023-07-06 09:32:49.450,20230706,127080.SZ
002616.SZ,5.63,2023-07-07 09:25:00.000,2023-07-07 11:12:59.330,20230707,128105.SZ
002616.SZ,6.19,2023-07-10 09:25:00.000,2023-07-10 11:29:39.710,20230710,128105.SZ
000411.SZ,12.96,2023-07-11 09:30:00.020,2023-07-11 09:30:53.800,20230711,127028.SZ
000589.SZ,6.76,2023-07-11 13:01:26.970,2023-07-11 13:54:12.290,20230711,127063.SZ
301186.SZ,46.63,2023-07-11 09:39:33.630,2023-07-11 09:40:32.260,20230711,123187.SZ
002616.SZ,6.57,2023-07-12 13:39:07.350,2023-07-12 15:00:00.000,20230712,128105.SZ
002877.SZ,10.4,2023-07-12 09:30:24.350,2023-07-12 15:00:00.000,20230712,128070.SZ
002877.SZ,11.44,2023-07-13 10:23:50.600,2023-07-13 10:24:31.660,20230713,128070.SZ
300975.SZ,9.5,2023-07-13 09:38:04.500,2023-07-13 11:29:40.980,20230713,123167.SZ
002877.SZ,12.58,2023-07-14 13:51:12.530,2023-07-14 13:59:12.350,20230714,128070.SZ
300231.SZ,10.82,2023-07-14 09:33:17.590,2023-07-14 11:29:34.900,20230714,123059.SZ
002036.SZ,12.14,2023-07-17 10:01:03.760,2023-07-17 10:17:57.810,20230717,128101.SZ
002157.SZ,2.77,2023-07-17 13:14:29.440,2023-07-17 13:17:20.200,20230717,128114.SZ
002284.SZ,11.64,2023-07-17 10:28:57.070,2023-07-17 10:29:24.000,20230717,128023.SZ
002877.SZ,12.11,2023-07-18 14:14:35.690,2023-07-18 15:00:00.000,20230718,128070.SZ
002877.SZ,13.32,2023-07-19 10:14:12.910,2023-07-19 10:14:27.950,20230719,128070.SZ
002157.SZ,2.97,2023-07-20 13:07:43.930,2023-07-20 13:11:10.450,20230720,128114.SZ
002157.SZ,2.92,2023-07-24 09:25:00.000,2023-07-24 09:34:18.590,20230724,128114.SZ
002984.SZ,35.65,2023-07-24 09:30:00.000,2023-07-24 09:31:03.110,20230724,127050.SZ
002863.SZ,6.56,2023-07-25 09:59:21.970,2023-07-25 11:29:48.800,20230725,128056.SZ
002918.SZ,18.72,2023-07-25 09:41:28.080,2023-07-25 11:29:52.800,20230725,127044.SZ
002997.SZ,35.22,2023-07-27 09:47:35.240,2023-07-27 10:56:51.660,20230727,127065.SZ
002961.SZ,16.37,2023-07-28 10:59:05.070,2023-07-28 11:29:42.200,20230728,128116.SZ
300740.SZ,18.97,2023-07-28 13:15:05.740,2023-07-28 15:00:00.000,20230728,123188.SZ
002157.SZ,2.65,2023-07-31 13:56:03.120,2023-07-31 15:00:00.000,20230731,128114.SZ
002833.SZ,19.11,2023-07-31 09:38:00.450,2023-07-31 09:40:49.200,20230731,127041.SZ
002941.SZ,16.04,2023-07-31 09:56:31.350,2023-07-31 10:01:35.090,20230731,128132.SZ
002949.SZ,16.64,2023-07-31 09:57:52.630,2023-07-31 09:58:19.640,20230731,128125.SZ
002961.SZ,18.01,2023-07-31 09:31:10.910,2023-07-31 11:28:26.160,20230731,128116.SZ
003043.SZ,56.11,2023-07-31 09:25:00.000,2023-07-31 09:30:00.070,20230731,127079.SZ
002961.SZ,19.81,2023-08-01 09:37:04.350,2023-08-01 09:37:44.160,20230801,128116.SZ
002997.SZ,38.41,2023-08-01 10:39:39.290,2023-08-01 10:59:09.730,20230801,127065.SZ
002846.SZ,13.12,2023-08-02 10:48:01.640,2023-08-02 11:29:42.600,20230802,128079.SZ
002376.SZ,8.83,2023-08-04 09:40:20.260,2023-08-04 09:40:51.850,20230804,128083.SZ
002961.SZ,19.78,2023-08-04 13:47:30.260,2023-08-04 14:02:12.670,20230804,128116.SZ
002787.SZ,8.61,2023-08-07 09:34:06.280,2023-08-07 11:29:52.520,20230807,128049.SZ
002542.SZ,3.08,2023-08-08 10:25:23.170,2023-08-08 10:27:23.960,20230808,128037.SZ
002728.SZ,16.83,2023-08-08 10:55:54.540,2023-08-08 10:56:28.230,20230808,128025.SZ
002787.SZ,9.47,2023-08-08 09:31:56.920,2023-08-08 10:42:26.070,20230808,128049.SZ
301022.SZ,32.8,2023-08-08 09:38:29.790,2023-08-08 15:00:00.000,20230808,123200.SZ
002787.SZ,10.42,2023-08-09 09:25:00.000,2023-08-09 09:30:00.170,20230809,128049.SZ
300483.SZ,14.78,2023-08-10 13:23:01.080,2023-08-10 15:00:00.000,20230810,123128.SZ
002787.SZ,9.37,2023-08-11 09:39:19.140,2023-08-11 11:29:55.100,20230811,128049.SZ
000411.SZ,14.4,2023-08-14 11:23:48.940,2023-08-14 11:29:59.670,20230814,127028.SZ
002551.SZ,4.6,2023-08-14 10:08:03.550,2023-08-14 10:09:16.480,20230814,128053.SZ
002941.SZ,17.94,2023-08-14 13:12:21.400,2023-08-14 15:00:00.000,20230814,128132.SZ
002370.SZ,4.98,2023-08-15 10:34:58.090,2023-08-15 15:00:00.000,20230815,128062.SZ
002370.SZ,5.2,2023-08-17 09:31:20.810,2023-08-17 09:40:39.310,20230817,128062.SZ
003009.SZ,50.93,2023-08-17 10:44:38.360,2023-08-17 10:45:21.310,20230817,127071.SZ
300607.SZ,14.88,2023-08-17 11:19:27.680,2023-08-17 11:29:57.230,20230817,123101.SZ
002822.SZ,4.72,2023-08-21 10:30:35.210,2023-08-21 11:29:58.210,20230821,127033.SZ
002887.SZ,10.5,2023-08-21 11:09:10.130,2023-08-21 11:14:25.290,20230821,127034.SZ
301085.SZ,72.12,2023-08-21 09:42:48.440,2023-08-21 11:29:51.470,20230821,123181.SZ
003009.SZ,51.54,2023-08-22 09:54:05.650,2023-08-22 09:54:53.900,20230822,127071.SZ
002887.SZ,10.65,2023-08-23 09:35:27.470,2023-08-23 11:29:41.000,20230823,127034.SZ
002049.SZ,91.08,2023-08-24 10:03:20.310,2023-08-24 15:00:00.000,20230824,127038.SZ
002822.SZ,4.88,2023-08-24 09:30:38.950,2023-08-24 09:39:40.810,20230824,127033.SZ
003043.SZ,49.28,2023-08-24 10:03:08.610,2023-08-24 10:03:33.310,20230824,127079.SZ
300948.SZ,18.36,2023-08-25 09:42:52.060,2023-08-25 09:44:13.130,20230825,123207.SZ
000623.SZ,18.15,2023-08-28 09:25:00.000,2023-08-28 09:30:00.000,20230828,127006.SZ
000783.SZ,6.89,2023-08-28 09:25:00.000,2023-08-28 09:31:48.220,20230828,127005.SZ
002631.SZ,5.88,2023-08-28 10:28:18.530,2023-08-28 10:28:39.090,20230828,128063.SZ
002949.SZ,15.9,2023-08-28 09:25:00.000,2023-08-28 09:30:00.020,20230828,128125.SZ
003004.SZ,28.49,2023-08-28 13:19:36.090,2023-08-28 14:02:34.600,20230828,127080.SZ
300948.SZ,22.03,2023-08-28 09:37:23.760,2023-08-28 09:38:05.760,20230828,123207.SZ
002126.SZ,19.15,2023-08-29 11:25:15.590,2023-08-29 13:04:35.490,20230829,127037.SZ
002833.SZ,18.67,2023-08-29 09:36:49.680,2023-08-29 13:57:49.390,20230829,127041.SZ
002861.SZ,11.1,2023-08-29 14:54:35.690,2023-08-29 15:00:00.000,20230829,128118.SZ
300607.SZ,15.77,2023-08-29 11:09:39.260,2023-08-29 11:09:47.780,20230829,123101.SZ
002833.SZ,20.54,2023-08-30 09:25:00.000,2023-08-30 09:30:10.920,20230830,127041.SZ
300231.SZ,11.11,2023-08-30 14:24:51.490,2023-08-30 15:00:00.000,20230830,123059.SZ
002941.SZ,17.8,2023-08-31 09:36:05.480,2023-08-31 09:57:55.590,20230831,128132.SZ
002822.SZ,4.72,2023-09-01 09:33:02.650,2023-09-01 15:00:00.000,20230901,127033.SZ
301229.SZ,43.08,2023-09-01 09:38:24.090,2023-09-01 09:40:13.270,20230901,123201.SZ
002722.SZ,15.17,2023-09-04 10:51:26.210,2023-09-04 10:51:45.010,20230904,128076.SZ
002798.SZ,7.45,2023-09-04 13:13:21.410,2023-09-04 15:00:00.000,20230904,127047.SZ
002822.SZ,5.19,2023-09-04 09:25:00.000,2023-09-04 11:29:54.090,20230904,127033.SZ
002861.SZ,12.97,2023-09-04 14:00:59.930,2023-09-04 14:02:16.630,20230904,128118.SZ
002949.SZ,16.5,2023-09-04 09:43:08.950,2023-09-04 10:52:29.040,20230904,128125.SZ
002861.SZ,14.27,2023-09-05 09:25:00.000,2023-09-05 10:11:18.920,20230905,128118.SZ
300776.SZ,61.02,2023-09-05 11:05:06.180,2023-09-05 11:29:52.750,20230905,123121.SZ
002717.SZ,3.67,2023-09-06 13:53:37.200,2023-09-06 13:55:05.920,20230906,128044.SZ
002861.SZ,15.7,2023-09-06 09:31:41.260,2023-09-06 09:32:58.650,20230906,128118.SZ
300231.SZ,13.99,2023-09-07 11:17:20.150,2023-09-07 11:29:55.740,20230907,123059.SZ
002455.SZ,7.93,2023-09-08 09:30:12.350,2023-09-08 11:29:54.710,20230908,127075.SZ
002284.SZ,10.37,2023-09-11 09:33:47.010,2023-09-11 09:34:14.640,20230911,128023.SZ
002455.SZ,8.72,2023-09-11 09:35:13.830,2023-09-11 09:35:29.840,20230911,127075.SZ
002975.SZ,40.54,2023-09-11 09:44:53.730,2023-09-11 09:45:56.620,20230911,127051.SZ
003043.SZ,57.23,2023-09-12 13:59:25.750,2023-09-12 14:00:12.670,20230912,127079.SZ
002406.SZ,6.46,2023-09-15 10:47:40.660,2023-09-15 15:00:00.000,20230915,128075.SZ
002284.SZ,9.7,2023-09-18 10:39:09.130,2023-09-18 11:29:55.100,20230918,128023.SZ
002406.SZ,6.97,2023-09-20 09:37:47.080,2023-09-20 09:43:59.500,20230920,128075.SZ
002406.SZ,7.0,2023-09-25 09:31:25.230,2023-09-25 11:29:56.550,20230925,128075.SZ
002406.SZ,7.7,2023-09-26 09:42:33.180,2023-09-26 11:29:55.230,20230926,128075.SZ
000065.SZ,14.93,2023-09-27 10:45:48.700,2023-09-27 10:54:56.330,20230927,127014.SZ
002406.SZ,8.47,2023-09-27 09:30:41.460,2023-09-27 09:36:24.440,20230927,128075.SZ
300545.SZ,29.38,2023-09-28 13:23:05.790,2023-09-28 15:00:00.000,20230928,123038.SZ
002997.SZ,40.65,2023-10-09 10:07:52.860,2023-10-09 10:08:08.670,20231009,127065.SZ
300926.SZ,37.14,2023-10-09 10:03:14.430,2023-10-09 10:05:23.360,20231009,123222.SZ
603348.SH,44.97,2023-10-09 09:57:45.380,2023-10-09 09:58:48.160,20231009,113537.SH
605068.SH,30.58,2023-10-09 09:36:42.190,2023-10-09 09:38:52.160,20231009,111004.SH
605128.SH,53.19,2023-10-09 09:33:39.550,2023-10-09 15:00:00.730,20231009,111008.SH
300826.SZ,21.61,2023-10-10 10:17:29.980,2023-10-10 11:29:48.630,20231010,123177.SZ
603108.SH,15.81,2023-10-10 13:31:03.940,2023-10-10 15:00:01.130,20231010,113588.SH
605128.SH,58.51,2023-10-10 09:46:21.760,2023-10-10 09:49:59.340,20231010,111008.SH
002036.SZ,10.94,2023-10-11 13:27:08.010,2023-10-11 13:51:39.010,20231011,128101.SZ
002446.SZ,11.09,2023-10-11 10:01:51.340,2023-10-11 10:01:59.540,20231011,128041.SZ
600326.SH,5.34,2023-10-11 09:58:36.130,2023-10-11 09:59:29.920,20231011,110060.SH
603108.SH,17.39,2023-10-11 09:30:32.340,2023-10-11 15:00:00.420,20231011,113588.SH
603131.SH,15.69,2023-10-11 10:08:48.440,2023-10-11 10:09:01.330,20231011,113593.SH
603912.SH,8.83,2023-10-11 13:05:49.170,2023-10-11 13:06:34.160,20231011,113597.SH
605177.SH,31.72,2023-10-11 09:39:55.720,2023-10-11 15:00:00.510,20231011,111015.SH
002738.SZ,39.71,2023-10-12 14:11:45.300,2023-10-12 14:36:25.570,20231012,128111.SZ
601633.SH,28.14,2023-10-12 11:23:39.990,2023-10-12 13:02:47.990,20231012,113049.SH
605177.SH,34.89,2023-10-12 09:31:25.050,2023-10-12 09:46:56.060,20231012,111015.SH
002728.SZ,17.18,2023-10-13 09:34:10.960,2023-10-13 09:36:50.110,20231013,128025.SZ
002997.SZ,44.31,2023-10-13 10:34:11.100,2023-10-13 11:18:56.670,20231013,127065.SZ
300003.SZ,19.76,2023-10-13 13:39:28.540,2023-10-13 13:40:59.930,20231013,123108.SZ
603108.SH,20.08,2023-10-13 13:26:06.020,2023-10-13 13:29:02.970,20231013,113588.SH
603186.SH,38.39,2023-10-13 14:31:41.930,2023-10-13 15:00:00.310,20231013,113639.SH
603208.SH,34.22,2023-10-13 13:25:19.170,2023-10-13 15:00:01.060,20231013,113625.SH
603538.SH,20.74,2023-10-13 10:19:48.850,2023-10-13 10:34:59.900,20231013,113618.SH
603861.SH,9.76,2023-10-13 11:29:05.170,2023-10-13 11:29:09.430,20231013,113549.SH
603890.SH,10.23,2023-10-13 13:10:42.940,2023-10-13 13:13:08.910,20231013,113577.SH
603890.SH,10.23,2023-10-13 13:10:42.940,2023-10-13 13:13:08.910,20231013,113667.SH
688166.SH,37.32,2023-10-13 09:37:53.670,2023-10-13 15:00:01.000,20231013,118004.SH
003009.SZ,45.67,2023-10-16 10:02:26.500,2023-10-16 10:03:55.410,20231016,127071.SZ
603186.SH,42.23,2023-10-16 09:31:01.700,2023-10-16 09:31:28.160,20231016,113639.SH
603861.SH,10.74,2023-10-16 13:36:16.140,2023-10-16 13:59:39.490,20231016,113549.SH
603982.SH,16.14,2023-10-16 09:45:37.660,2023-10-16 15:00:00.350,20231016,113629.SH
002812.SZ,64.76,2023-10-17 09:45:58.890,2023-10-17 10:15:17.850,20231017,128095.SZ
003009.SZ,50.24,2023-10-17 13:25:13.110,2023-10-17 13:25:13.730,20231017,127071.SZ
300663.SZ,17.96,2023-10-17 09:32:20.960,2023-10-17 09:34:29.850,20231017,123157.SZ
603131.SH,16.84,2023-10-17 11:29:40.090,2023-10-17 15:00:00.980,20231017,113593.SH
002406.SZ,7.76,2023-10-18 09:32:12.850,2023-10-18 09:34:56.590,20231018,128075.SZ
603131.SH,18.52,2023-10-18 09:36:08.520,2023-10-18 09:44:51.590,20231018,113593.SH
603131.SH,20.37,2023-10-19 09:31:03.400,2023-10-19 10:09:28.970,20231019,113593.SH
002002.SZ,1.42,2023-10-20 13:59:23.980,2023-10-20 14:00:52.120,20231020,128085.SZ
002510.SZ,4.46,2023-10-20 09:35:27.090,2023-10-20 09:59:55.860,20231020,128090.SZ
002631.SZ,6.1,2023-10-20 10:20:04.550,2023-10-20 15:00:00.000,20231020,128063.SZ
002728.SZ,17.42,2023-10-20 09:39:03.650,2023-10-20 15:00:00.000,20231020,128025.SZ
002812.SZ,64.27,2023-10-20 10:57:08.030,2023-10-20 11:15:29.070,20231020,128095.SZ
002931.SZ,12.61,2023-10-20 10:11:52.050,2023-10-20 15:00:00.000,20231020,128143.SZ
600133.SH,8.36,2023-10-20 09:30:16.270,2023-10-20 09:31:02.140,20231020,110080.SH
603051.SH,33.79,2023-10-20 09:49:24.120,2023-10-20 09:49:56.830,20231020,113668.SH
603861.SH,10.1,2023-10-20 09:44:40.450,2023-10-20 15:00:00.650,20231020,113549.SH
002002.SZ,1.45,2023-10-23 09:30:29.730,2023-10-23 11:29:58.460,20231023,128085.SZ
002631.SZ,6.72,2023-10-23 09:30:27.480,2023-10-23 09:56:37.530,20231023,128063.SZ
603030.SH,3.34,2023-10-23 14:01:43.200,2023-10-23 14:02:09.620,20231023,113578.SH
603089.SH,10.88,2023-10-23 09:41:58.370,2023-10-23 15:00:00.420,20231023,113561.SH
603679.SH,15.15,2023-10-23 09:44:39.630,2023-10-23 09:45:44.500,20231023,113574.SH
603861.SH,11.11,2023-10-23 09:32:27.160,2023-10-23 09:32:58.810,20231023,113549.SH
603890.SH,9.76,2023-10-23 13:35:35.920,2023-10-23 15:00:01.020,20231023,113577.SH
603890.SH,9.76,2023-10-23 13:35:35.920,2023-10-23 15:00:01.020,20231023,113667.SH
002631.SZ,6.86,2023-10-24 13:37:56.570,2023-10-24 15:00:00.000,20231024,128063.SZ
002895.SZ,18.0,2023-10-24 09:41:04.130,2023-10-24 10:43:12.200,20231024,127043.SZ
002921.SZ,16.44,2023-10-24 09:59:45.280,2023-10-24 10:01:00.230,20231024,128120.SZ
300798.SZ,10.69,2023-10-24 09:51:44.000,2023-10-24 09:51:54.940,20231024,123129.SZ
600326.SH,5.37,2023-10-24 10:15:58.330,2023-10-24 10:17:54.570,20231024,110060.SH
603007.SH,4.21,2023-10-24 13:23:44.560,2023-10-24 13:27:00.720,20231024,113595.SH
603051.SH,33.76,2023-10-24 09:38:14.160,2023-10-24 15:00:00.720,20231024,113668.SH
603650.SH,34.34,2023-10-24 10:25:22.770,2023-10-24 10:26:03.490,20231024,113621.SH
603861.SH,12.22,2023-10-24 09:30:13.980,2023-10-24 09:34:52.100,20231024,113549.SH
603890.SH,10.74,2023-10-24 10:38:17.140,2023-10-24 10:42:05.660,20231024,113577.SH
603890.SH,10.74,2023-10-24 10:38:17.140,2023-10-24 10:42:05.660,20231024,113667.SH
603912.SH,8.99,2023-10-24 09:32:14.140,2023-10-24 15:00:00.540,20231024,113597.SH
605228.SH,12.42,2023-10-24 09:32:11.860,2023-10-24 15:00:00.940,20231024,111016.SH
000401.SZ,7.62,2023-10-25 09:34:52.690,2023-10-25 15:00:00.000,20231025,127025.SZ
002542.SZ,2.78,2023-10-25 10:46:49.030,2023-10-25 11:02:56.650,20231025,128037.SZ
002931.SZ,14.41,2023-10-25 13:36:45.920,2023-10-25 13:44:07.930,20231025,128143.SZ
603131.SH,17.49,2023-10-25 10:34:32.390,2023-10-25 10:43:08.180,20231025,113593.SH
603176.SH,6.74,2023-10-25 09:25:00.200,2023-10-25 15:00:00.840,20231025,113665.SH
603516.SH,16.8,2023-10-25 09:36:03.450,2023-10-25 09:40:03.880,20231025,113594.SH
603528.SH,8.58,2023-10-25 14:01:49.710,2023-10-25 14:02:08.120,20231025,113604.SH
603809.SH,12.17,2023-10-25 11:27:51.140,2023-10-25 13:49:23.850,20231025,113662.SH
002510.SZ,4.77,2023-10-26 14:22:59.830,2023-10-26 14:23:18.680,20231026,128090.SZ
002631.SZ,7.16,2023-10-26 10:47:33.270,2023-10-26 10:47:44.760,20231026,128063.SZ
600745.SH,48.06,2023-10-26 09:42:54.590,2023-10-26 09:43:52.740,20231026,110081.SH
603108.SH,16.86,2023-10-26 13:33:16.970,2023-10-26 13:35:40.780,20231026,113588.SH
603516.SH,18.48,2023-10-26 10:12:00.790,2023-10-26 10:14:34.940,20231026,113594.SH
603528.SH,9.13,2023-10-26 09:53:57.700,2023-10-26 09:54:21.120,20231026,113604.SH
603679.SH,16.49,2023-10-26 10:08:17.630,2023-10-26 10:10:19.730,20231026,113574.SH
002557.SZ,36.26,2023-10-27 09:51:35.470,2023-10-27 10:40:39.810,20231027,128135.SZ
002812.SZ,63.17,2023-10-27 09:54:49.670,2023-10-27 09:55:19.370,20231027,128095.SZ
002850.SZ,85.59,2023-10-27 09:48:36.140,2023-10-27 11:29:25.830,20231027,127066.SZ
300429.SZ,13.38,2023-10-27 13:39:39.560,2023-10-27 14:04:18.260,20231027,123076.SZ
300630.SZ,24.36,2023-10-27 10:33:20.890,2023-10-27 10:33:29.380,20231027,123099.SZ
600326.SH,6.29,2023-10-27 10:23:15.700,2023-10-27 10:26:10.580,20231027,110060.SH
603108.SH,17.92,2023-10-27 10:13:25.480,2023-10-27 10:14:14.640,20231027,113588.SH
603516.SH,19.39,2023-10-27 09:30:29.350,2023-10-27 09:32:13.210,20231027,113594.SH
603518.SH,9.69,2023-10-27 10:16:58.230,2023-10-27 13:40:28.740,20231027,113527.SH
605007.SH,15.46,2023-10-27 09:38:51.620,2023-10-27 15:00:00.510,20231027,111002.SH
688179.SH,20.6,2023-10-27 13:32:23.460,2023-10-27 13:33:09.660,20231027,118006.SH
002436.SZ,14.84,2023-10-30 13:00:00.030,2023-10-30 15:00:00.000,20231030,128122.SZ
002753.SZ,7.72,2023-10-30 09:47:35.640,2023-10-30 11:23:42.030,20231030,127059.SZ
300429.SZ,15.24,2023-10-30 14:07:20.600,2023-10-30 14:12:50.530,20231030,123076.SZ
300630.SZ,29.23,2023-10-30 09:39:58.990,2023-10-30 09:40:27.080,20231030,123099.SZ
603108.SH,19.71,2023-10-30 09:31:35.310,2023-10-30 15:00:00.710,20231030,113588.SH
603327.SH,13.68,2023-10-30 10:26:37.390,2023-10-30 10:35:13.000,20231030,113672.SH
603477.SH,35.1,2023-10-30 10:53:30.660,2023-10-30 10:54:17.040,20231030,113648.SH
603679.SH,17.15,2023-10-30 09:34:06.930,2023-10-30 09:34:18.230,20231030,113574.SH
603689.SH,8.93,2023-10-30 10:37:24.420,2023-10-30 10:37:56.760,20231030,113631.SH
603890.SH,10.85,2023-10-30 10:23:41.870,2023-10-30 15:00:00.430,20231030,113577.SH
603890.SH,10.85,2023-10-30 10:23:41.870,2023-10-30 15:00:00.430,20231030,113667.SH
002002.SZ,1.38,2023-10-31 09:30:14.230,2023-10-31 10:30:04.980,20231031,128085.SZ
002931.SZ,14.27,2023-10-31 09:35:35.950,2023-10-31 15:00:00.000,20231031,128143.SZ
002988.SZ,20.98,2023-10-31 09:34:34.790,2023-10-31 09:34:54.060,20231031,127053.SZ
300966.SZ,27.42,2023-10-31 09:55:58.240,2023-10-31 09:56:44.080,20231031,123171.SZ
600133.SH,8.61,2023-10-31 10:03:29.010,2023-10-31 10:09:59.690,20231031,110080.SH
603108.SH,21.68,2023-10-31 10:32:07.130,2023-10-31 10:33:48.720,20231031,113588.SH
603890.SH,11.94,2023-10-31 09:25:00.140,2023-10-31 09:30:22.140,20231031,113577.SH
603890.SH,11.94,2023-10-31 09:25:00.140,2023-10-31 09:30:22.140,20231031,113667.SH
002810.SZ,18.63,2023-11-01 14:17:55.410,2023-11-01 15:00:00.000,20231101,127088.SZ
002941.SZ,17.13,2023-11-01 09:32:59.110,2023-11-01 09:33:06.970,20231101,128132.SZ
301015.SZ,38.51,2023-11-01 14:42:56.260,2023-11-01 14:44:09.030,20231101,123194.SZ
600105.SH,6.03,2023-11-01 13:06:01.660,2023-11-01 13:45:37.380,20231101,110058.SH
600197.SH,24.74,2023-11-01 09:30:00.080,2023-11-01 09:35:27.910,20231101,110055.SH
603982.SH,16.68,2023-11-01 10:43:22.890,2023-11-01 15:00:00.340,20231101,113629.SH
605068.SH,26.95,2023-11-01 09:31:35.460,2023-11-01 09:32:06.520,20231101,111004.SH
002002.SZ,1.44,2023-11-02 14:25:32.830,2023-11-02 14:26:02.810,20231102,128085.SZ
603089.SH,12.74,2023-11-02 13:54:38.450,2023-11-02 15:00:00.880,20231102,113561.SH
002931.SZ,15.48,2023-11-03 09:30:06.520,2023-11-03 11:29:59.910,20231103,128143.SZ
300539.SZ,16.67,2023-11-03 09:30:00.150,2023-11-03 13:00:01.630,20231103,123013.SZ
603089.SH,14.01,2023-11-03 10:04:59.310,2023-11-03 10:05:42.130,20231103,113561.SH
603528.SH,8.59,2023-11-03 09:52:22.170,2023-11-03 09:55:00.630,20231103,113604.SH
